2020-12-01 19:30:00,b'RT @FrostyDFS: Really like my #UCL optimal for today \xf0\x9f\x98\x8e I was not on City at all but that\xe2\x80\x99s too much value to pass on. Atalanta attack will\xe2\x80\xa6',TomGilmoreJr,Chicago,536,1964,4,Twitter for iPhone
2020-12-01 19:28:41,b'RT @FrostyDFS: Really like my #UCL optimal for today \xf0\x9f\x98\x8e I was not on City at all but that\xe2\x80\x99s too much value to pass on. Atalanta attack will\xe2\x80\xa6',mi_jared,"Fresno, CA",310,292,4,Twitter for iPhone
2020-12-01 19:27:39,b'RT @FrostyDFS: Really like my #UCL optimal for today \xf0\x9f\x98\x8e I was not on City at all but that\xe2\x80\x99s too much value to pass on. Atalanta attack will\xe2\x80\xa6',GuruOpensCards,,864,633,4,Twitter Web App
2020-12-01 19:27:20,b'Let me know what y\xe2\x80\x99all need \xf0\x9f\x94\xa5 or if I should do box breaks \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #NFL #NBA #NBATwitter #NFLTwitter #DraftKings #FanDuel https://t.co/atZCLfYMeq',dk_dominator,,603,2836,0,Twitter for iPhone
2020-12-01 19:23:31,"b""\xf0\x9f\x8f\x80Brian's Top CBB Targets 12/1\xf0\x9f\x8f\x80\n#DFS #CBB #draftkings #fanduel\nhttps://t.co/SLIm1FmuIe https://t.co/TzjYengxrx""",DFS_Karma,"Cleveland, OH",18730,48,0,Hootsuite Inc.
2020-12-01 19:23:07,b'Really like my #UCL optimal for today \xf0\x9f\x98\x8e I was not on City at all but that\xe2\x80\x99s too much value to pass on. Atalanta att\xe2\x80\xa6 https://t.co/kjDHxggW8T',FrostyDFS,"Los Angeles, CA",1547,835,4,Twitter for iPhone
2020-12-01 19:18:22,"b""Here's our first look for this 11-game #NFL slate! #DFS #Draftkings \n\nhttps://t.co/5z5ztRN9Hw""",DGFantasy,"DraftKings, USA",1966,350,0,Twitter for iPhone
2020-12-01 19:12:56,"b""RT @DolphinAbroad: Week Thirteen #DraftKings Main Slate First Look 'GO' plays\n\nFirst looks are your best looks\xe2\x84\xa2\xef\xb8\x8f https://t.co/kHQdzeBbCo""",HammerJacks1,United States,2733,2262,8,Twitter for iPhone
2020-12-01 19:09:42,b'#Fanduel &amp; #DraftKings Soccer 3pm\n(UCL) https://t.co/Fwvk5udt5P',DFSDAILYBEST,"Miami, FL",9727,3368,0,Twitter for iPhone
2020-12-01 19:06:06,"b'I took a look at the #DraftKings showdown between the #Ravens and the #Steelers, just in case the game actually sta\xe2\x80\xa6 https://t.co/XCyZesz6Zm'",Steven_Royalty_,United States,418,617,0,Twitter Web App
2020-12-01 19:01:18,"b""It's Your-a-Koba?  Nah.  It's the #Mayakoba breakdown for #DraftKings.  \n\nhttps://t.co/xPV2nEed1o""",Liunas,United States,981,208,0,Twitter Web App
2020-12-01 19:00:09,b'SOCCER TARGETS: @CharliePMullan shares his top targets and values for Tuesday\xe2\x80\x99s UEFA Champions League (UCL) fantasy\xe2\x80\xa6 https://t.co/1qmRhQEMV2',dklive,"Boston, MA",35532,224,0,Khoros
2020-12-01 18:50:26,"b'RT @DGFantasy: New month has begun! You guys know what that means, now is the best time to take advantage of what our Patreon tools have to\xe2\x80\xa6'",cmattdowns,"York, PA",523,558,1,Twitter for iPhone
2020-12-01 18:48:50,b'Im feeling good I feel a big hit today \xf0\x9f\x8f\x80\xf0\x9f\x8f\x80\xf0\x9f\x8f\x80\xf0\x9f\x8f\x80 \xf0\x9f\x8f\x80 \xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0 #fanduel #college #draftkings',FanDuelWizard,,2704,4979,0,Twitter for iPhone
2020-12-01 18:48:09,"b""RT @DailyFantasyCPA: December 1 is the start of what's known as the witching month... where DFS losses become wins and where wins stay wins\xe2\x80\xa6""",DFS_playbyplay,Philadelphia,1062,3,2,Twitter Web App
2020-12-01 18:46:32,b'RT @DFS_Punisher04: @dfs_ace Griff another steady month of #DFS low stakes across #DraftKings and #FanDuel. #FreakMode Hobbytown! https://t\xe2\x80\xa6',dfs_ace,dfspunisher04@gmail.com,645,108,1,Twitter for iPhone
2020-12-01 18:36:28,b'RT @Yesi_SquaD: Small profit still cash\nOnto the next one  #fanduel #draftkings #dfs https://t.co/R3oSgLQEPE',lorikbibbs,"New York, NY",1489,888,1,Twitter for Android
2020-12-01 18:34:40,"b""RT @DolphinAbroad: Week Thirteen #DraftKings Main Slate First Look 'GO' plays\n\nFirst looks are your best looks\xe2\x84\xa2\xef\xb8\x8f https://t.co/kHQdzeBbCo""",Polizzi21_,United States,1222,2044,8,Twitter for iPhone
2020-12-01 18:32:38,"b'Well, which way are you leaning ROS when Todd Gurley is inactive, Brian Hill or Ito Smith? @jasonffl @FFHitman\xe2\x80\xa6 https://t.co/YN3aBbHkRd'",ccavolina,"San Diego, Ca",38,105,0,Twitter Web App
2020-12-01 18:31:40,"b'#ncaabasketball, taking #texaslonghorns, +2.5 #pointsbetusa, #DraftKings, #williamhillus, over #indianaUniv https://t.co/C8MWRAVWGM'",atsprodigy,"Las Vegas, NV",69,1034,0,Twitter for Android
2020-12-01 18:30:18,b'https://t.co/a5ohmL4uzq  12/01 #guaranteedpick DAILYFREEPICKS #marchmadness #expertpicks #sportspicks #NFL #MLB\xe2\x80\xa6 https://t.co/oCOedqu53q',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 18:30:09,b'ABC2 hosts virtual 5Ks throughout December \nhttps://t.co/kWn7rutq6I\nhttps://t.co/C77XfxJiKD\n#AceUnderhill\xe2\x80\xa6 https://t.co/QBrwA7J2hn',chrisrabalais,"Pasadena, California",93,41,0,
2020-12-01 18:25:22,"b'Since I made a #Steelers-#Ravens #DraftKings Showdown lineup, the game will probably get moved or changed again som\xe2\x80\xa6 https://t.co/R1Y2R2H9qO'",BillyHeyen,"Rochester, NY",1595,2271,0,Twitter Web App
2020-12-01 18:24:31,b'After a weekend of winning &amp; another SD win! #DraftKings #dfs #fanduel #nfl https://t.co/27X2WRGbbQ',DfsEggheads,,639,418,0,Twitter for iPhone
2020-12-01 18:21:07,"b""RT @FantasyPts: DFS Recap!\n\n@ScottBarrettDFB @GrahamBarfield\nAnd @JMToWin of @oneweekseason reflect on this past weekend's #DFS action! #Fa\xe2\x80\xa6""",GrahamBarfield,,64282,543,1,Twitter for iPhone
2020-12-01 18:19:12,b'@dfs_ace Griff another steady month of #DFS low stakes across #DraftKings and #FanDuel. #FreakMode Hobbytown! https://t.co/a72hc0fdef',DFS_Punisher04,"Chicago, IL",1238,1249,1,Twitter for iPhone
2020-12-01 18:19:04,b'RT @SportsWatch1: https://t.co/VpbTMdpCRh  12/01 (631) North Carolina vs. (632) Stanford #guaranteedpick  #marchmadness #expertpicks #sport\xe2\x80\xa6',FlashPugUK,"England, United Kingdom",721,655,1,FlashPug ReTweeter Bot
2020-12-01 18:16:57,b'https://t.co/VpbTMdpCRh  12/01 (631) North Carolina vs. (632) Stanford #guaranteedpick  #marchmadness #expertpicks\xe2\x80\xa6 https://t.co/EfpnHzevWh',SportsWatch1,"Las Vegas, NV",12309,22797,1,SWM Automated Tweets For Members
2020-12-01 18:11:49,b'RT @ScottyBets: DraftKings currently has a +200 odds boost on the UK/KU game tonight!  I\xe2\x80\x99m putting one unit on the Jayhawks to win! Place y\xe2\x80\xa6',MattyMoneyBets,Sportsbook Near You!,513,615,2,Twitter for iPhone
2020-12-01 18:11:26,b'RT @ScottyBets: DraftKings currently has a +200 odds boost on the UK/KU game tonight!  I\xe2\x80\x99m putting one unit on the Jayhawks to win! Place y\xe2\x80\xa6',SportsBetsFun,Sportsbook Near You!,82,562,2,Twitter for iPhone
2020-12-01 18:10:41,b'Anyone want to head2head Draftkings Lineup for BALvsPIT? #DraftKings #head2head',dmath17187936,"Kentucky, USA",13,35,0,Twitter for iPhone
2020-12-01 18:09:00,b'We have two #collegefootball games coming up on Thursday. Our @MikeMarteny picks out his favorite #DFS plays on\xe2\x80\xa6 https://t.co/iaPSwiyoOO',fantasycpr,,7946,1541,0,TweetDeck
2020-12-01 18:03:22,b'https://t.co/pH6aNQZZrr  12/01 #guaranteedpick BRIANBITLERWINS  #expertpicks #sportspicks #NFL #MLB #CFB #NCAAF\xe2\x80\xa6 https://t.co/oiAJXTLnA8',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 18:00:30,b'Here is an easy tip to improve your lineups. Stay away from these guys on larger slates. #PlugTalk #DFS #CBB #NBA\xe2\x80\xa6 https://t.co/9FyOTHKwLR',rotoplug,,7,15,0,Twitter for iPhone
2020-12-01 18:00:13,b'NFL EARLY TRENDS: @SBuchanan24 analyzes three fantasy football player performances from Week 12 and gives his take\xe2\x80\xa6 https://t.co/SM22Tgfj60',dklive,"Boston, MA",35532,224,1,Khoros
2020-12-01 17:56:31,b'https://t.co/BrKprIzRAv  12/01 (627) Kentucky vs. (628) Kansas #guaranteedpick SERVICESBAM #marchmadness\xe2\x80\xa6 https://t.co/TVF0bn8gyp',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 17:52:17,b'DraftKings currently has a +200 odds boost on the UK/KU game tonight!  I\xe2\x80\x99m putting one unit on the Jayhawks to win!\xe2\x80\xa6 https://t.co/2tnMKA4gTV',ScottyBets,,13,17,2,Twitter for iPhone
2020-12-01 17:51:50,"b""RT @DolphinAbroad: Week Thirteen #DraftKings Main Slate First Look 'GO' plays\n\nFirst looks are your best looks\xe2\x84\xa2\xef\xb8\x8f https://t.co/kHQdzeBbCo""",FantasyFling,#NFL #FantasyFootball #DFS,1465,1444,8,Twitter for iPhone
2020-12-01 17:48:40,"b""RT @DailyFantasyCPA: December 1 is the start of what's known as the witching month... where DFS losses become wins and where wins stay wins\xe2\x80\xa6""",WhoTF_isJay,"Columbus, GA",100,695,2,Twitter for iPhone
2020-12-01 17:35:05,"b""RT @VegasSyndicate: BOOOM\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5TD KENT STATE !\n\nWE HAVE 59 POINTS AT HALF TIME... OUR VIP'S BET OVER 67... LETS GET THIS WINNER IN...\n\n#GAMBL\xe2\x80\xa6""",anumjunaid15,,27,1828,21,Twitter Web App
2020-12-01 17:32:22,b'CBB: \n\nKANSAS ML (-190) \xf0\x9f\x94\x92 \xf0\x9f\x94\x92 \xf0\x9f\x94\x92 \n\nTripling down on this play. \n\nGet it in! \n\n#CBB #FREEPLAY #FanDuel #bets\xe2\x80\xa6 https://t.co/X2YxKrVOcY',YourNewSource1,,2,21,0,Twitter for iPhone
2020-12-01 17:31:17,"b""December 1 is the start of what's known as the witching month... where DFS losses become wins and where wins stay wins\n\n#Fanduel #Draftkings""",DailyFantasyCPA,Washington DC,2696,586,2,Twitter Web App
2020-12-01 17:30:19,"b""RT @VegasSyndicate: BOOOM\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5TD BUFFALO !\n\nWE HAVE 52 POINTS WITH 6:29 LEFT IN THE 2ND QUARTER... OUR VIP'S BET OVER 67... LETS GET THIS WI\xe2\x80\xa6""",anumjunaid15,,27,1828,19,Twitter Web App
2020-12-01 17:29:11,b'THIS HAS HAPPENED TO EVERY SPORTS BETTOR! SEND US YOUR BAD BEATS! #parlay #badbeats #knockout #draftkings #fanduel\xe2\x80\xa6 https://t.co/QELyTTQEcg',SPORT_SHARKS,,6,35,0,Instagram
2020-12-01 17:27:56,b'RT @VegasSyndicate: \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 VERIFIED VIP CASH \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n \xf0\x9f\x92\x8e\xf0\x9f\x8e\xbe2ND INCOME U DESERVE\xf0\x9f\x8e\xbe\xf0\x9f\x92\x8e\n            \xf0\x9f\x94\xa5\xf0\x9f\x92\x8e PENN STATE \xf0\x9f\x92\x8e\xf0\x9f\x94\xa5\n\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\n\n#GamblingTwitter #FanDu\xe2\x80\xa6',anumjunaid15,,27,1828,21,Twitter Web App
2020-12-01 17:20:50,"b'RT @AwesemoNFL: \xf0\x9f\x9a\xa8 LIVE NOW\n\nThe @AwesemoNFL DFS Strategy Show: Week 13  First Look &amp; Picks w/ @JazzrazDFS @Loughy_D, &amp; @SalVetriDFS\n\n#draft\xe2\x80\xa6'",Loughy_D,Oceania,20505,550,2,Twitter for iPhone
2020-12-01 17:20:46,"b""RT @VegasSyndicate: MY VEGAS SYNDICATE'S POUNDED PENN STATE !!\n\nVIP'S GOT IT!!\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\n\nBECOME A SYNDICATE INSIDER...\n\nDMS OPEN \nNEW PROM\xe2\x80\xa6""",anumjunaid15,,27,1828,19,Twitter Web App
2020-12-01 17:20:31,b'NCAA BASKETBALL \xf0\x9f\x8f\x80 Free Picks\nTexas vs. Indiana \nCleveland State vs. Toledo\n#GamblingTwitter #Apuestas\xe2\x80\xa6 https://t.co/yzkY826any',sportspicks7773,,67,495,0,Twitter for iPhone
2020-12-01 17:18:32,"b""RT @DolphinAbroad: Week Thirteen #DraftKings Main Slate First Look 'GO' plays\n\nFirst looks are your best looks\xe2\x84\xa2\xef\xb8\x8f https://t.co/kHQdzeBbCo""",garyzam01,Kansas City,1296,1678,8,Twitter Web App
2020-12-01 17:18:23,b'RT @VegasSyndicate: \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 VERIFIED VIP CASH \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n \xf0\x9f\x92\x8e\xf0\x9f\x8e\xbe2ND INCOME U DESERVE\xf0\x9f\x8e\xbe\xf0\x9f\x92\x8e\n    \xf0\x9f\x94\xa5\xf0\x9f\x92\x8e KENT STATE OVER 67\xf0\x9f\x92\x8e\xf0\x9f\x94\xa5\n\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\xf0\x9f\x8f\x88\xf0\x9f\x8f\xa7\n\n#GamblingTwitter #FanDuel\xe2\x80\xa6',anumjunaid15,,27,1828,20,Twitter Web App
2020-12-01 17:18:05,"b""RT @DolphinAbroad: Week Thirteen #DraftKings Main Slate First Look 'GO' plays\n\nFirst looks are your best looks\xe2\x84\xa2\xef\xb8\x8f https://t.co/kHQdzeBbCo""",TimJablonski,Tetbury - UK,3827,1764,8,Twitter for iPhone
2020-12-01 17:15:16,"b""RT @DolphinAbroad: Week Thirteen #DraftKings Main Slate First Look 'GO' plays\n\nFirst looks are your best looks\xe2\x84\xa2\xef\xb8\x8f https://t.co/kHQdzeBbCo""",MattFFDynasty,"England, United Kingdom",2915,1483,8,Twitter for iPhone
2020-12-01 17:14:25,b'RT @HandsDownDFS: Introducing the 1st HandsDownDFS Follower Freeroll. We will be hosting a free #DraftKings contest for the Week 13 #NFL Ma\xe2\x80\xa6',mls399717,,26,176,1,Twitter for Android
2020-12-01 17:11:17,"b'@Clagger01 Not me, I tuned in to watch Zek give me 3.9 pts on #DraftKings!'",DarthHendrick,Nascar's Moral Compass,7091,869,0,Twitter Web App
2020-12-01 17:10:13,"b""RT @DolphinAbroad: Week Thirteen #DraftKings Main Slate First Look 'GO' plays\n\nFirst looks are your best looks\xe2\x84\xa2\xef\xb8\x8f https://t.co/kHQdzeBbCo""",FantasyWireHQ,Gɾҽҽɳ Bαყ 🧀 via ᗷᗩᒪTIᗰOᖇE 🦀,3188,1783,8,Twitter for Android
2020-12-01 17:06:25,b'RT @VegasSyndicate: \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 VERIFIED VIP CASH \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n \xf0\x9f\x92\x8e\xe2\x9a\xbd\xef\xb8\x8f2ND INCOME U DESERVE\xf0\x9f\x94\xa5\xf0\x9f\x92\x8e\n                  \xf0\x9f\x94\xa5\xf0\x9f\x92\x8eGALAN \xf0\x9f\x92\x8e\xf0\x9f\x94\xa5\n\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\xf0\x9f\x8f\xa7\xf0\x9f\x8e\xbe\n\n#GamblingTwitter #FanD\xe2\x80\xa6',anumjunaid15,,27,1828,26,Twitter Web App
2020-12-01 17:05:05,"b""RT @DolphinAbroad: Week Thirteen #DraftKings Main Slate First Look 'GO' plays\n\nFirst looks are your best looks\xe2\x84\xa2\xef\xb8\x8f https://t.co/kHQdzeBbCo""",dynasty_goat,"Yorkshire, England",2361,832,8,Twitter for iPhone
2020-12-01 17:04:28,b'Introducing the 1st HandsDownDFS Follower Freeroll. We will be hosting a free #DraftKings contest for the Week 13\xe2\x80\xa6 https://t.co/yaabPjoIAq',HandsDownDFS,,68,30,1,Twitter Web App
2020-12-01 17:01:48,"b""there tips are good let's make profit together @botofaweirdo #EndBadGovernmentInNigeria #EndInsecurity\xe2\x80\xa6 https://t.co/kH3rfeR2zQ""",gufieofficial,Nigeria,93,403,0,Twitter for Android
2020-12-01 17:00:23,b'New Hallmark #Christmas Romance Movies 2020 Hallmark #Christmas Movies 2020 \nhttps://t.co/matC2VVACX\xe2\x80\xa6 https://t.co/3KvJwwECsX',chrisrabalais,"Pasadena, California",93,41,0,
2020-12-01 17:00:19,b'UK Champs 2020 Judd #Trump vs Wenbo Liang Full Match with English Commentary \nhttps://t.co/fjVWgHbOeX\xe2\x80\xa6 https://t.co/lYbtbBPLxv',chrisrabalais,"Pasadena, California",93,41,0,
2020-12-01 17:00:02,"b'El Camaleon Golf Club is a par 71, 7000 yards played on Paspalum Greens. Yea, you heard that right. The only course\xe2\x80\xa6 https://t.co/K6rop0PTF7'",BenittJ,,115,633,0,Twitter Web App
2020-12-01 17:00:00,"b""Week Thirteen #DraftKings Main Slate First Look 'GO' plays\n\nFirst looks are your best looks\xe2\x84\xa2\xef\xb8\x8f https://t.co/kHQdzeBbCo""",DolphinAbroad,"Hinckley, England",1068,1265,8,Twitter Web App
2020-12-01 16:56:39,b'https://t.co/kOqJg4hGNg  12/02 (201185) STEVENAGE vs. (201186) WALSALL #guaranteedpick REALBOBBASPORTS\xe2\x80\xa6 https://t.co/9iaW77GwyE',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 16:56:09,b'#endsars #GamblingTwitter\n#bettingtips #DraftKings #business\n#CollegeBasketball #BETTER #Klever #bettingpicks\nthere\xe2\x80\xa6 https://t.co/pKXIiSBvSE',gufieofficial,Nigeria,93,403,0,Twitter for Android
2020-12-01 16:54:57,b'https://t.co/04rFvz948I  12/02 (201169) MANSFIELD TOWN vs. (201170) CAMBRIDGE UNITED #guaranteedpick REALBOBBASPORT\xe2\x80\xa6 https://t.co/taXFHIWzCd',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 16:53:32,"b'RT @SteelCityDFS: some of my biggest #NBA #DraftKings wins from last year, but strictly #FanDuel this year! looking forward to December 22n\xe2\x80\xa6'",proudpapa1981,*412* Steel City,45,125,1,Twitter for iPhone
2020-12-01 16:52:58,b'https://t.co/A0BgVxqyg9  12/02 (200901) DONCASTER ROVERS vs. (200902) HULL CITY #guaranteedpick REALBOBBASPORTS\xe2\x80\xa6 https://t.co/cPB65Hkrxs',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 16:51:56,b'Me when Boston Scott got that 1st down #DraftKings https://t.co/KwW0NeR0hb',iAintOrdinary,,965,688,0,Twitter for iPhone
2020-12-01 16:51:23,b'\xf0\x9f\x94\xa5Join #FREE \xe2\x9e\xa1\xef\xb8\x8f https://t.co/dLBNGuv5It\xf0\x9f\x94\xa5 as another #win was just posted for Team Prime!  The #best\xe2\x80\xa6 https://t.co/h0cm2c5msz',DFSPrimeLineups,Winners Lane,6163,1134,0,Zapier.com
2020-12-01 16:47:44,b'https://t.co/0TCkefsQa9  12/02 (200309) STOKE CITY vs. (200310) WYCOMBE WANDERERS #guaranteedpick REALBOBBASPORTS\xe2\x80\xa6 https://t.co/sh5avgDrTK',SportsWatch1,"Las Vegas, NV",12309,22797,0,SWM Automated Tweets For Members
2020-12-01 16:46:53,b'RT @ConfortoDFS: Another sweep for showdown slates on #Fanduel and #DraftKings\n\nDK core plays of Russ/Metcalf/Lockett lead to a big night \xf0\x9f\x94\xa5\xe2\x80\xa6',ConfortoDFS,United States,873,232,1,Twitter Web App
2020-12-01 16:42:25,b'RT @YFCSportsPete: @DubDeuces85 CBB DFS hot streak continues @YFCsports as we crushed both slates yesterday..so now check out his Early Sla\xe2\x80\xa6',wesnpikwik,pickwick tn,143,1280,4,Twitter for iPhone
